Does Amazon Polly have AWS service limits?,"To help guarantee the availability of AWS resources and to minimize billing risk for new customers, AWS maintains service limits for each account. When using Amazon Polly to power your application with high-quality spoken output, there are default service limits including limitations on throttling, operations, and Speech Synthesis Markup Language (SSML) use. For details, see Limits in Amazon Polly in the Amazon Polly Developer Guide. Combining Amazon Polly with other AWS services, such as AWS Batch for efficient batch processing, can help you make the most of Amazon Polly within those service limits."
Is Amazon Polly HIPAA certified?,"Amazon Polly is a HIPAA Eligible Service covered under the AWS Business Associate Addendum (AWS BAA). If you have an AWS BAA in place, Amazon Polly will use, disclose, and maintain your Protected Health Information (PHI) only as permitted by the terms of your AWS BAA, and not as specified in the Data Privacy section of the Amazon Polly FAQ."
How do I get started with Amazon Polly Brand Voice?,"If you are interested in building a Brand Voice using Amazon Polly, please reach out to your AWS Account Manager or contact us for more information."
What is the cost and timeline to build a Brand Voice?,"Every voice is unique, so it?s important that we learn more about your goals to accurately scope a Brand Voice engagement. If you are interested in building a Brand Voice using Amazon Polly, please reach out to your AWS Account Manager or contact us for more information."
How much does Amazon Polly cost?,Please see the Amazon Polly Pricing Page for current pricing information.
Can I use the service for generating static voice prompts that will be replayed multiple times?,"Yes, you can. The service does not restrict this and there are no additional costs for doing so."
Can I use the service to generate content that will be used in mass notification systems (for example on train station)?,"Yes, you can. The service does not restrict this and there are no additional costs for doing so."
"If I request 1,000 characters to be synthesized and request Speech Marks with the same 1,000 characters, will I be charged for 2,000 characters?",Yes. You will be charged for every request for speech or Speech Marks based on the number of characters you send to the service.
Does Amazon Polly participate in the AWS Free Tier?,"Yes, as part of the AWS Free Usage Tier, you can get started with Amazon Polly for free. Upon sign-up, new Amazon Polly customers can synthesize millions of characters for free each month for the first 12 months. Please see the Amazon Polly Pricing Page for current pricing information."
Do your prices include taxes?,"For details on taxes, please see Amazon Web Services Tax Help."
"Are text inputs processed by Amazon Polly stored, and how are they used by AWS?","Amazon Polly may store and use text inputs processed by the service solely to provide and maintain the service and to improve and develop the quality of Amazon Polly and other Amazon machine-learning/artificial-intelligence technologies. Use of your content is important for continuous improvement of your Amazon Polly customer experience, including the development and training of related technologies. We do not use any personally identifiable information that may be contained in your content to target products, services or marketing to you or your end users. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see https://aws.amazon.com/compliance/data-privacy-faq/ for more information. You may opt out of having your content used to improve and develop the quality of Amazon Polly and other Amazon machine-learning/artificial-intelligence technologies by contacting AWS Support."
Who has access to my content that is processed and stored by Amazon Polly?,"Only authorized employees will have access to your content that is processed by Amazon Polly. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see https://aws.amazon.com/compliance/data-privacy-faq/ for more information."
Do I still own my content that is processed and stored by Amazon Polly?,You always retain ownership of your content and we will only use your content with your consent.
Is the content processed by Amazon Polly moved outside the AWS region where I am using Amazon Polly?,"Any content processed by Amazon Polly is encrypted and stored at rest in the AWS region where you are using Amazon Polly. Some portion of content processed by Amazon Polly may be stored in another AWS region solely in connection with the continuous improvement and development of your Amazon Polly customer experience and other Amazon machine-learning/artificial-intelligence technologies. If you opt out of having your content used to develop the quality of Amazon Polly and other Amazon machine-learning/artificial-intelligence technologies by contacting AWS Support, your content will not be stored in another AWS region. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see https://aws.amazon.com/compliance/data-privacy-faq/ for more information."
"Can I use Amazon Polly in connection with websites, programs or other applications that are directed or targeted to children under age 13 and subject to the Children?s Online Privacy Protection Act (COPPA)?","Yes, subject to your compliance with the Amazon Polly Service Terms, including your obligation to provide any required notices and obtain any required verifiable parental consent under COPPA, you may use Amazon Polly in connection with websites, programs, or other applications that are directed or targeted, in whole or in part, to children under age 13."
"How do I determine whether my website, program, or application is subject to COPPA?","For information about the requirements of COPPA and guidance for determining whether your website, program, or other application is subject to COPPA, please refer directly to the resources provided and maintained by the United States Federal Trade Commission. This site also contains information regarding how to determine whether a service is directed or targeted, in whole or in part, to children under age 13."
What is Amazon Translate?,"Amazon Translate is a Neural Machine Translation (MT) service for translating text between supported languages. Powered by deep learning methods, the service provides high quality and affordable machine translation, enabling developers to translate company and user-authored content, or build applications requiring support across multiple languages. The service can be used via an API, enabling either real-time or batch translation of text from the source language to the target language."
What languages are covered??,"Amazon Translate supports translation between the following 55 languages and variants: Afrikaans, Albanian, Amharic, Arabic, Azerbaijani, Bengali, Bosnian, Bulgarian, Chinese Simplified, Chinese Traditional, Croatian, Czech, Danish, Dari, Dutch, English, Estonian, Farsi (Persian), Finnish, French, Canadian French, Georgian, German, Greek, Hausa, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Latvian, Malay, Norwegian, Pashto, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Slovenian, Somali, Spanish, Mexican Spanish, Swahili, Swedish, Tagalog, Tamil, Thai, Turkish, Ukrainian, Urdu, and Vietnamese. See?this documentation page?for more details."
Why should I use Amazon Translate?,"You should use Amazon Translate because it enables you to reach more customers, communicate with them more effectively, and decrease your TCO. Many businesses have large volumes of content, user or company authored; the only way to make all of it accessible in multiple languages in a timely manner is to use Machine Translation. Because Amazon Translate costs a fraction of the cost of human translation (0.05% at $15/1M characters for Amazon Translate vs $30K for human translation on average), businesses can now afford to translate content they could not before. For Language Service Providers (LSP) and value-added resellers, Amazon Translate supports business growth and expansion. With Amazon Translate, LSPs can increase productivity by as much as 50% and produce larger volumes of translation, freeing professional translators to focus on high-end creative content. Resellers can broaden their service portfolio without building new infrastructure or hiring staff."
What are the most common use cases for Amazon Translate?,"Amazon Translate is a great solution in cases where the volume of content is high, speed is critical, and a certain level of translation imperfection (usually minor) is acceptable. For example, if you need to extract insights from large volumes of text in many languages, enable customers to search your application in their language of choice, make user-authored content such as forums and support content accessible in languages other than the source, get the gist out of responses to questionnaires and surveys, or publish a first draft ? you can use Amazon Translate?s raw output. With light human post-editing, Amazon Translate can be applied to enabling customer service agents to support anyone, and translating company authored information such as specifications, comparisons of alternatives, FAQs, and support content. With more extensive post-editing, you can also use Amazon Translate to translate high-value, branded content, such as advertising and marketing materials, contracts, etc.  "
How can I use the service?,"The easiest way to get started with Amazon Translate is to use the console to translate some text. You can also call the service directly from the AWS Command Line Interface, or use one of the SDKs in the programming language of your choice to integrate with your applications. Either way, you can start using Amazon Translate for multilingual text capabilities to translate text with just a few lines of code. You can pass source text to the API and indicate the source and target languages. Amazon Translate return the text translated into the target language. There are three main ways to use the API ? first, you can integrate the API into your application to localize highly dynamic application components such as multi-participant chat, for example. Second, you can string it with other services to enable language-independent processing. For example, Database services such as Amazon Relational Database Service (RDS) can be called through AWS Lambda blueprints to enable website localization of moderately-dynamic content such as user generated reviews and forum posts. Finally, you can translate batches of documents. For example, financial services companies can translate and monitor news articles in any language; legal teams can discover materials in multiple languages related to a lawsuit (known as eDiscovery); patent attorneys can search patent repositories anywhere in the world in IP cases."
Does the service provide automatic source language detection?,"A: Amazon Translate takes plain text input and language flags to indicate the language of the source text and desired target. If the source language is unknown, Amazon Translate will identify the source language using Amazon Comprehend behind the scenes, and report that language back along with the translation to the target language."
What kind of inputs does the service support?,Amazon Translate supports plain text input in UTF-8 format.
What are the limits on the API??,"Amazon Translate real-time service calls are limited to 5,000 bytes per API call. We provide instructions on how to break up large documents into sections and paragraphs so that customers can translate text of any length. See instructions here. Amazon Translate asynchronous Batch Translation service accepts a batch of up to 5 GB in size per API call with each document not exceeding 1 MB in size and the number of documents in the S3 bucket folder not exceeding 1 million per batch.

The Amazon Translate service is highly scalable. The default limits can be found here."
Am I required to attribute the translation to Amazon? To Machine Translation??,"You are not required to attribute translations, but we do suggest that you attribute the translation to Machine Translation to inform your own customers."
Where can I get technical support? How do I submit feedback??,"For technical support, please contact AWS Customer Service. You can submit feedback through Customer Service, or by going to the Amazon Translate console and selecting the feedback option."
What does it cost?,Refer to the Amazon Translate pricing page to learn more.
What AWS regions are available for Amazon Translate?,"Please refer to the AWS Global Infrastructure Region Table. Amazon Translate Batch Translation is available in US East 1 (Northern Virginia), US East 2 (Ohio), US West 2 (Oregon), EU West 1 (Ireland), EU West 2 (London), EU Central 1 (Frankfurt), and Asia Pacific North East 2 (Seoul)."
?Are requests in which no translation occurs charged for?,"Requests where the source language equals the target language (whether user designated or automatically identified), and when an error occurs and no translation is returned, are not charged for. Requests where the content is non-translatable (e.g., ?&*^%((**&(^?) are charged for."
"Are text inputs processed by Amazon Translate stored, and how are they used by AWS?","Amazon Translate may store and use text inputs processed by the service solely to provide and maintain the service and to improve and develop the quality of Amazon Translate and other Amazon machine-learning/artificial-intelligence technologies. Use of your content is important for continuous improvement of your Amazon Translate customer experience, including the development and training of related technologies. We do not use any personally identifiable information that may be contained in your content to target products, services or marketing to you or your end users. Your trust, privacy, and the security of your content are our highest priority, and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see https://aws.amazon.com/compliance/data-privacy-faq/ for more information."
Who has access to my content that is processed and stored by Amazon Translate?,"Only authorized employees will have access to your content that is processed by Amazon Translate. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see https://aws.amazon.com/compliance/data-privacy-faq/ for more information."
Do I still own my content that is processed and stored by Amazon Translate,"You always retain ownership of your content, and we will only use your content with your consent."
Is the content processed by Amazon Translate moved outside the AWS region where I am using Amazon Translate?,"Any content processed by Amazon Translate is encrypted and stored at rest in the AWS region where you are using Amazon Translate. Some portion of content processed by Amazon Translate may be stored in another AWS region solely in connection with the continuous improvement and development of your Amazon Translate customer experience and other Amazon machine-learning/artificial-intelligence technologies. Your trust, privacy, and the security of your content are our highest priority, and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see https://aws.amazon.com/compliance/data-privacy-faq/ for more information."
"Can I use Amazon Translate in connection with websites, programs or other applications that are directed or targeted to children under age 13 and subject to the Children?s Online Privacy Protection Act (COPPA)?","Yes, subject to your compliance with the AWS Service Terms, including your obligation to provide any required notices and obtain any required verifiable parental consent under COPPA, you may use Amazon Translate in connection with websites, programs, or other applications that are directed or targeted, in whole or in part, to children under age 13."
"How do I determine whether my website, program, or application is subject to COPPA?","For information about the requirements of COPPA and guidance for determining whether your website, program, or other application is subject to COPPA, please refer directly to the resources provided and maintained by the United States Federal Trade Commission. This site also contains information regarding how to determine whether a service is directed or targeted, in whole or in part, to children under age 13."
What is Natural Language Processing?,"Natural Language Processing (NLP) is a way for computers to analyze, understand, and derive meaning from textual information in a smart and useful way. By utilizing NLP, you can extract important phrases, sentiment, syntax, key entities such as brand, date, location, person, etc., and the language of the text."
What is Amazon Comprehend?,Amazon Comprehend is a natural language processing (NLP) service that uses machine learning to find meaning and insights in text.
What can I do with Amazon Comprehend?,"You can use Amazon Comprehend to identify the language of the text, extract key phrases, places, people, brands, or events, understand sentiment about products or services, and identify the main topics from a library of documents. The source of this text could be web pages, social media feeds, emails, or articles. You can also feed Amazon Comprehend a set of text documents, and it will identify topics (or group of words) that best represent the information in the collection. The output from Amazon Comprehend can be used to understand customer feedback, provide a better search experience through search filters and uses topics to categorize documents. ?"
How do I get started with Amazon Comprehend?,You can get started with Amazon Comprehend from the AWS console. Your free tier for 12 months starts from the time you submit your first request. See product documentation on how to use Amazon Comprehend APIs in your application.
What are the most common use cases of Amazon Comprehend?,"The most common use cases include:

Voice of customer analytics: You can gauge whether customer sentiment is positive, neutral, negative, or mixed based on the feedback you receive via support calls, emails, social media, and other online channels.

Semantic search: You can use Amazon Comprehend to provide a better search experience by enabling your search engine to index key phrases, entities, and sentiment. This enables you to focus the search on the intent and the context of the articles instead of basic keywords.  

Knowledge management and discovery: You can analyze a collection of documents and automatically organize them by topic. You can then use the topics to personalize content for your customers."
Do I have to be a natural language processing expert to use Amazon Comprehend?,"No, you don?t need NLP expertise to use Amazon Comprehend. You only need to call Amazon Comprehend?s API, and the service will handle the machine learning required to extract the relevant data from the text."
Is Amazon Comprehend a managed service?,"Amazon Comprehend is a fully managed and continuously trained service, so you don?t have to manage the scaling of resources, maintenance of code, or maintaining the training data."
Does Amazon Comprehend learn over time?,"Yes, Amazon Comprehend uses machine learning is continuously being trained to make it better for your use cases."
In which AWS regions in Amazon Comprehend available?,"For a list of the supported Amazon Comprehend AWS regions, please visit the AWS Region Table for all AWS global infrastructure. Also for more information, see Regions and Endpoints in the AWS General Reference."
What security measures does Amazon Comprehend have?,Requests to the Amazon Comprehend API and console are made over a secure (SSL) connection. You can use AWS Identity and Access Management (AWS IAM) to control which IAM users have access to specific Amazon Comprehend actions and resources.
Where do I store my data?,"You can use user Amazon Comprehend to read your data from Amazon S3. You can also write the results from Amazon Comprehend to a storage service, database, or data warehouse."
How do I know if the service can process my data?,"For text analysis APIs, you will receive an HTTP status code of 200 indicating successful processing. If your data can't be processed or exceeds service limits, you will get an appropriate HTTP error code."
How do I know if Amazon Comprehend is giving accurate results?,"The service will return a confidence score for each result. Low confidence scores mean that the service?s confidence is low that it is correct. Conversely, if the service is highly confident, the score will be closer to 1."
Can I import or use my own NLP model with Amazon Comprehend?,"No. At the current time, Comprehend does not support custom models."
How is Amazon Comprehend priced?,Refer to the Amazon Comprehend pricing page to learn more about pricing tiers and discounts.
"Are text inputs processed by Amazon Comprehend stored, and how are they used by AWS?","Amazon Comprehend may store and use text inputs processed by the service solely to provide and maintain the service and to develop and improve the quality of Amazon Comprehend and other Amazon machine-learning/artificial-intelligence?technologies. This does not apply to Amazon Comprehend Medical. Use of your content is important for continuous improvement of your Amazon Comprehend customer experience, including the development and training of related technologies. We do not use any personally identifiable information that may be contained in your content to target products, services or marketing to you or your end users. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see?https://aws.amazon.com/compliance/data-privacy-faq/?for more information."
Who has access to my content that is processed and stored by Amazon Comprehend?,"Only authorized employees will have access to your content that is processed by Amazon Comprehend. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see the AWS data privacy FAQs for more information."
Do I still own my content that is processed and stored by Amazon Comprehend?,You always retain ownership of your content and we will only use your content with your consent.
Is the content processed by Amazon Comprehend moved outside the AWS region where I am using Amazon Comprehend?,"Any content processed by Amazon Comprehend is encrypted and stored at rest in the AWS region where you are using Amazon Comprehend. Some portion of content processed by Amazon Comprehend may be stored in another AWS region solely in connection with the continuous improvement and development of your Amazon Comprehend customer experience and other Amazon machine-learning/artificial-intelligence?technologies. This does not apply Amazon Comprehend Medical. Your trust, privacy, and the security of your content are our highest priority and we implement appropriate and sophisticated technical and physical controls, including encryption at rest and in transit, designed to prevent unauthorized access to, or disclosure of, your content and ensure that our use complies with our commitments to you. Please see the?https://aws.amazon.com/compliance/data-privacy-faq/?for more information."
"Can I use Amazon Comprehend in connection with websites, programs or other applications that are directed or targeted to children under age 13 and subject to the Children?s Online Privacy Protection Act (COPPA)?","Yes, subject to your compliance with the Amazon Comprehend Service Terms, including your obligation to provide any required notices and obtain any required verifiable parental consent under COPPA, you may use Amazon Comprehend in connection with websites, programs, or other applications that are directed or targeted, in whole or in part, to children under age 13."
"How do I determine whether my website, program, or application is subject to COPPA?","For information about the requirements of COPPA and guidance for determining whether your website, program, or other application is subject to COPPA, please refer directly to the resources provided and maintained by the United States Federal Trade Commission. This site also contains information regarding how to determine whether a service is directed or targeted, in whole or in part, to children under age 13."
What is Amazon Comprehend Medical?,"Amazon Comprehend Medical is a natural language processing service that makes it easy to use machine learning to extract relevant medical information from unstructured text. Using Amazon Comprehend Medical, you can quickly and accurately gather information, such as medical condition, medication, dosage, strength, and frequency from a variety of sources, like doctors? notes, clinical trial reports, and patient health records."
What can I do with Amazon Comprehend Medical?,"Amazon Comprehend Medical uses advanced machine learning models to accurately and quickly identify medical information such as medical conditions, and medication, and determine their relationship to each other, for instance, medication and dosage. You access Comprehend Medical through a simple API call, no machine learning expertise is required, no complicated rules to write, and no models to train. You can use the extracted medical information and their relationships to build applications for use cases, like clinical decision support, revenue cycle management (medical coding), and clinical trial management. Because Comprehend Medical is HIPAA eligible and can quickly identify protected health information (PHI), such as name, age, and medical record number, you can also use it to create applications that securely process, maintain, and transmit PHI.

Please note. When using Amazon Comprehend Medical to identify protected health information, please recall that the service provides confidence scores that indicate the level of confidence in the accuracy of the extracted entities. You should evaluate these confidence scores and identify the right confidence threshold for your use case. For specific compliance use cases, we recommend you use additional human review or other methods to confirm the accuracy of extracted PHI."
How do I get started with Amazon Comprehend Medical? ,You can get started with Amazon Comprehend Medical from the AWS Management console or using the SDK. Refer to this technical documentaton page for details. Amazon Comprehend Medical provides a free tier so you can test out the service. Refer to this pricing page.?
Do I have to be a natural language processing (NLP) expert to use Amazon Comprehend Medical?,"No, you don?t need NLP expertise to use Amazon Comprehend Medical. You only need to call Amazon Comprehend?s API, and the service will handle the machine learning required to extract the relevant data from the text."
Does Amazon Comprehend Medical learn over time?,"Yes, Amazon Comprehend uses machine learning and is continuously being trained to make it better for customer use cases. Amazon Comprehend Medical does not use customer data used with the service to train the models."
?In which AWS regions in Amazon Comprehend Medical available?,"For a list of the supported Amazon Comprehend AWS regions, please visit the AWS Region Table for all AWS global infrastructure."
What else should I know before using the Amazon Comprehend Medical service?,"Amazon Comprehend Medical is not a substitute for professional medical advice, diagnosis, or treatment. You and your end users are responsible for exercising your and their own discretion, experience, and judgment in determining the correctness, completeness, timeliness, and suitability of any information provided by Amazon Comprehend Medical. You and your end users are solely responsible for any decisions, advice, actions, and/or inactions based on the use of Amazon Comprehend Medical.

Amazon Comprehend Medical may not accurately identify protected health information in all circumstances, and does not meet the requirements for de-identification of protected health information in accordance with HIPAA. You are responsible for reviewing any output provided by Amazon Comprehend Medical to ensure it meets your needs."
How is Amazon Comprehend Medical priced?,Refer to the Amazon Comprehend Medical pricing page to learn more about pricing tiers.
Is the content processed by Amazon Comprehend Medical used for any purpose other than to provide and maintain the service?,"Amazon Comprehend Medical does not use content processed by the service for any reason other than to provide and maintain the service. Content processed by the service is not used to develop or improve the quality of Amazon Comprehend Medical or other Amazon machine-learning/artificial-intelligence technologies, and will not be stored in any AWS region other than the region in which you are using the service. You always retain ownership of your content and we will only use your content with your consent."
"Can I use Amazon Comprehend Medical in connection with websites, programs or other applications that are directed or targeted to children under age 13 and subject to the Children?s Online Privacy Protection Act (COPPA)?","Yes, subject to your compliance with the Amazon Comprehend Medical Service Terms, including your obligation to provide any required notices and obtain any required verifiable parental consent under COPPA, you may use Amazon Comprehend Medical in connection with websites, programs, or other applications that are directed or targeted, in whole or in part, to children under age 13"
"How do I determine whether my website, program, or application is subject to COPPA?","For information about the requirements of COPPA and guidance for determining whether your website, program, or other application is subject to COPPA, please refer directly to the resources provided and maintained by the United States Federal Trade Commission. This site also contains information regarding how to determine whether a service is directed or targeted, in whole or in part, to children under age 13."
What is Amazon Lex?,"Amazon Lex is a service for building conversational interfaces using voice and text. Powered by the same conversational engine as Alexa, Amazon Lex provides high quality speech recognition and language understanding capabilities, enabling addition of sophisticated, natural language ?chatbots? to new and existing applications. Amazon Lex reduces multi-platform development effort, allowing you to easily publish your speech or text chatbots to mobile devices and multiple chat services, like Facebook Messenger, Slack, Kik, or Twilio SMS. Native interoperability with AWS Lambda, AWS MobileHub and Amazon CloudWatch and easy integration with many other services on the AWS platform including Amazon Cognito, and Amazon DynamoDB makes bot development effortless."
How can I get started with Amazon Lex? ,"To start using Amazon Lex, simply sign into the AWS Management Console and navigate to ?Lex? under the ?Artificial Intelligence? category. You must have an Amazon Web Services account to start using Amazon Lex. If you do not already have one, you will be prompted to create one during the sign-up process. Please refer to the Amazon Lex Getting Started Guide for more information."
What are the most common use cases for Amazon Lex?," The most common use-cases include:

    Informational bot ? build an automated customer support agent or bot that answers questions
    Application/Transactional bot ? build a stand-alone pizza ordering agent or a travel bot
    Enterprise Productivity bot ? build custom bots to connect to enterprise data resources
    Device Control bot? use Amazon Lex to issue control commands to connected devices"
How does Amazon Lex work with other AWS services?,"Amazon Lex leverages AWS Lambda for Intent fulfillment, Amazon Cognito for user authentication, and Amazon Polly for text to speech. In addition, AWS Mobile Hub can be used to automatically provision bots from a template."
Do I have to be a machine learning expert to use Amazon Lex?,No machine learning expertise is necessary to use Amazon Lex. Developers can declaratively specify the conversation flow and Amazon Lex will take care of the speech recognition and natural language understanding functionality. Developers provide some sample utterances in plain English and the different parameters (slots) that they would like to collect from their user with the corresponding prompts. The language model gets built automatically.
In which AWS regions is Amazon Lex available?,"For a list of the supported Amazon Lex AWS regions, please visit the AWS Region Table for all AWS global infrastructure. Also for more information, see Regions and Endpoints in the AWS General Reference."
What is the maximum bandwidth supported on Amazon Lex? ,Amazon Lex scales to your needs and does not impose bandwidth constraints.
Is Amazon Lex a managed service?,Amazon Lex is a completely managed service so you don?t have to manage scaling of resources or maintenance of code. Your interaction schema and language models are automatically backed up. We also provide comprehensive versioning capability for easy rollback. Amazon Lex architecture does not require storage or backups of end user data.
When do I use Amazon Polly vs. Amazon Lex?,Amazon Polly converts text inputs to speech. Amazon Lex is a service for building conversational interfaces using voice and text.
Does Amazon Lex get more intelligent over time?,Yes. Amazon Lex uses deep learning to improve over time.
"I was in the Amazon Lex preview program. &nbsp;Now that Amazon Lex is GA, what happens to my account?","On April 19, 2017, Amazon Web Services announced that Amazon Lex exited Preview and entered General Availability. As such, we will be terminating the Amazon Lex Preview Program on May 1, 2017. Usage will be charged as per the pricing plan starting May 1st. Your first 12 months for the free tier will start on May 1st. Please note that Amazon Lex is now supported under Developer Support, Business Support and Enterprise Support plans. You can also post your queries on the public Amazon Lex forums."
How do I create a bot in Amazon Lex?,"To create a bot, you will first define the actions performed by the bot. These actions are the intents that need to be fulfilled by the bot. For each intent, you will add sample utterances and slots. Utterances are phrases that invoke the intent. Slots are input data required to fulfill the intent. Lastly, you will provide the business logic necessary to execute the action. An Amazon Lex bot can be created both via Console and REST APIs."
Can I implement business logic on the client?,Yes. Amazon Lex provides the option of returning parsed intent and slots back to the client for business logic implementation.
How can I validate user input? ,"Amazon Lex provides deep integration with AWS Lambda and you can validate user input using the initialization and validation codeHook. This code gets executed at every turn of the conversation. The codehook can be used to set up session parameters, validate user input and customize responses."
What is an Intent? ,"To build an Amazon Lex bot, you will need to identify a set of actions - known as 'intents? -- that you want your bot to fulfill. A bot can have multiple intents. For example, a ?BookTickets? bot can have intents to make reservations, cancel reservations and review reservations."
What is an utterance? ,"An ?utterance? is the spoken or typed phrase to invoke an intent. For example, to invoke the intent to make reservations, you would provide a sample utterance such as, ?Can I make a reservation??"
What are slots? ,"To fulfill an intent, the Amazon Lex bot needs information from the user. This information is captured in ?slots?. For example, you would define show name and time as slots for intent to make reservations."
What are prompts? ,"Amazon Lex elicits the defined ?slots? by using the ?prompts? provided. For example, to elicit value for the slot ?time? you will define a prompt such as ?What show time would you like to reserve??. Amazon Lex is capable of eliciting multiple slot values via a multi-turn conversation."
How is an action fulfilled?,"Amazon Lex integrates with AWS Lambda for ?fulfillment? of the action or business logic. Alternately, you can configure Amazon Lex to return parsed intent and slot values to the client for action fulfillment."
How do I monitor and track my bot? ,"You can track metrics for your bot on the ?Monitoring? dashboard in the Amazon Lex Console. Currently, you can track the number of missed utterances, request latency and traffic by channel for your bot. You can view list of utterances that were not recognized by your bot, aka 'missed utterances'. With these monitoring capabilities, you view how your users are interacting with the bot and make improvements over time."
What happens when I ?build? a bot?,Building a bot triggers machine learning and creates the models for your bot. A new version of your intents and slot types is created. Once created a version is immutable.
How can I test an Amazon Lex bot?,You can test your Amazon Lex bot via the test window on the console. &nbsp;Any business logic implemented in AWS Lambda can be tested via this console as well. All supported browsers allow for testing text with your Amazon Lex bot; voice can be tested from a Chrome browser.
How can I create Amazon Lex bots for mobile?,"Amazon Lex provides SDKs for iOS and Android. You can develop bots for your mobile use cases with these SDKs. User authentication can be enabled via Amazon Cognito. You can use AWS Mobile Hub to build, test and monitor bots for your mobile platforms. AWS Mobile Hub can be used to automatically provision Amazon Lex bots from a template."
How can I make Amazon Lex bots available on messaging services?,"Amazon Lex bots can be published to messaging platforms like Facebook Messenger, Slack, Kik, and Twilio SMS. To publish the bot you can provide the tokens for authentication in the console, and we will store it securely and provide a callback URL that you can provide to the chat service."
Do I have to submit my bot for certification prior to deployment?,You don?t need to certify your bot with Amazon prior to deployment.
Can I have an Amazon Lex bot version deployed for use by end users while I continue to develop on a different version?,"Yes. You can build and deploy a version of your bot into production while you continue to develop on a different version. Every version of an Amazon Lex bot will have an ARN. Each version can be associated with a different alias. You can use these tools to set up dev, stage and prod environments"
Can I choose different versions while deploying to different messaging services?,"Yes. You can deploy a specific version to each messaging service. Every version of Amazon Lex will have an ARN. Each version can be associated with an alias. You can use different aliases for deployment to different messaging service. Also, you can have multiple bots deployed to the same messaging service."
What is the maximum duration of speech input?,Amazon Lex supports up to 15 seconds of speech input.
Can I configure for speech input and text output?,"Yes, you can just choose the PostContent API to provide voice input and choose text output."
How many languages are supported on Amazon Lex?,"Currently, Amazon Lex supports US English."
What audio formats does Amazon Lex support?,"Amazon Lex supports the following formats for input audio: LPCM and Opus; Supported output audio formats: MPEG, OGG, PCM."
Can I use Amazon Lex in VPC?,"Amazon Lex can be accessed from VPC via public endpoints for building and running a bot. Currently, Amazon Lex does not provide a VPC endpoint."
Can I access Amazon Lex bots locally i.e. without an Internet connection?,No. End users will need to access the Amazon Lex runtime endpoint over the Internet.
How is this different from Alexa Skills Kit?,"Alexa Skills Kit (ASK) is used to build skills for use in the Alexa ecosystem and devices and lets developers take advantage of all Alexa capabilities such as the Smart Home and Flash Briefing API, streaming audio and rich GUI experiences. Amazon Lex bots support both voice and text and can be deployed across mobile and messaging platforms."
Do I need a wake word to invoke an Amazon Lex intent?,"Amazon Lex does not support wake word functionality. The app that integrates with Amazon Lex will be responsible for triggering the microphone, i.e. push to talk."
Can an Amazon Lex bot respond using Alexa?s voice?,"Currently we do not support the Alexa voice for Amazon Lex responses. However, there are 7 other voices from which to choose."
Can I create an Alexa Skill from an Amazon Lex bot?,"Amazon Lex provides the ability for you to export your Amazon Lex bot schema into a JSON file that is compatible with Amazon Alexa. Once downloaded as JSON, you need to log in to the Alexa developer portal, navigate to the ?Interaction Model? tab, launch the Alexa Skill Builder, and paste the bot schema into the Code Editor of your Alexa Skill.&nbsp; More details and steps can be found in the Amazon Lex documentation."
"When exporting my Amazon Lex bot schema to use in an Alexa skill, are my AWS Lambda functions exported and included in the bot schema?",No. Only the bot definition will be downloaded.
I have created an Alexa Skill from an Amazon Lex bot using the schema export feature. Which Alexa platforms support the Amazon Lex bot schema?,"All Alexa platforms that support Alexa skills can be used: The Amazon Echo, Amazon Dot, Amazon Look, Amazon Tap, Amazon Echo Show and any third-party Alexa-enabled devices."
